Worker ID,Date,Raw Effort,Application,Repo,Task id
43383537,07/08/2015,74.08,Application 93,Repo 481,cbb-18627
43383537,07/08/2015,10.99,Application 93,Repo 481,cbb-19426
43383537,10/08/2015,6.89,Application 93,Repo 481,cbb-18627
43383537,10/08/2015,30.9,Application 93,Repo 481,cbb-19559
43383537,11/08/2015,2.82,Application 93,Repo 481,cbb-18627
43383537,13/08/2015,58.02,Application 93,Repo 481,cbb-19412
43383537,13/08/2015,23.95,Application 93,Repo 481,cbb-19576
43383537,14/08/2015,5.23,Application 93,Repo 481,cbb-19412
43383537,17/08/2015,7.15,Application 93,Repo 481,cbb-20235
43383537,25/08/2015,0.12,Application 93,Repo 481,
43383537,26/08/2015,22.2,Application 93,Repo 481,
43383537,27/08/2015,5.57,Application 93,Repo 481,
43383537,28/08/2015,8.42,Application 93,Repo 481,
43383537,31/08/2015,109.1,Application 93,Repo 481,
43383537,01/09/2015,27.19,Application 93,Repo 481,
43383537,02/09/2015,42.78,Application 93,Repo 481,
43383537,04/09/2015,7.82,Application 93,Repo 481,
43383537,07/09/2015,37.72,Application 93,Repo 481,cbb-20963
43383537,08/09/2015,51.96,Application 93,Repo 481,
43383537,09/09/2015,6.57,Application 93,Repo 481,
43383537,10/09/2015,92.02,Application 93,Repo 481,cbb-19752
43383537,11/09/2015,20.75,Application 93,Repo 481,
43383537,15/09/2015,3.81,Application 93,Repo 481,
43383537,15/09/2015,86.98,Application 93,Repo 481,cbb-20762
43383537,16/09/2015,82.95,Application 93,Repo 481,
43383537,17/09/2015,9.55,Application 93,Repo 481,
43383537,17/09/2015,7.23,Application 93,Repo 481,cbb-20762
43383537,18/09/2015,2.86,Application 93,Repo 481,
43383537,18/09/2015,7.59,Application 93,Repo 481,cbb-20762
43383537,21/09/2015,8.4,Application 93,Repo 481,
43383537,22/09/2015,65.51,Application 93,Repo 481,
43383537,22/09/2015,2.16,Application 93,Repo 481,cbb-20762
43383537,23/09/2015,34.97,Application 93,Repo 481,
43383537,24/09/2015,19.21,Application 93,Repo 481,
43383537,25/09/2015,49.12,Application 93,Repo 481,
43383537,28/09/2015,5.53,Application 93,Repo 481,
43383537,29/09/2015,4.62,Application 93,Repo 481,
43383537,30/09/2015,80.11,Application 93,Repo 481,
43383537,08/07/2015,10.28,Application 316,Repo 1268,
43383540,10/09/2015,208.69,Application 5,Repo 10,cbb-20808
43383540,11/09/2015,16.96,Application 5,Repo 10,cbb-20808
43383540,15/09/2015,23.12,Application 5,Repo 10,cbb-20808
43383540,16/09/2015,22.16,Application 5,Repo 10,cbb-20808
43383540,25/09/2015,69.7,Application 5,Repo 10,
43383540,28/09/2015,40.52,Application 5,Repo 10,cbb-20808
43383540,29/09/2015,14.33,Application 5,Repo 10,
43383540,02/07/2015,0,Application 5,Repo 13,cbb-12162
43383540,17/09/2015,40.01,Application 5,Repo 13,
43383540,24/09/2015,100.67,Application 5,Repo 14,
43383540,26/08/2015,8.68,Application 3,Repo 1072,
43383540,27/08/2015,60.22,Application 3,Repo 1072,
43383540,31/08/2015,109.27,Application 3,Repo 1072,
43383540,01/09/2015,2.36,Application 3,Repo 1072,
43383540,02/09/2015,0,Application 3,Repo 1072,
43383540,27/08/2015,8.73,Application 3,Repo 1269,
43383540,28/08/2015,19.68,Application 3,Repo 1269,
43383540,02/07/2015,46.88,Application 151,Repo 768,cbb-17210
43383540,06/07/2015,40.04,Application 151,Repo 768,cbb-17210
43383540,08/07/2015,42.18,Application 151,Repo 768,cbb-16919
43383540,09/07/2015,23.46,Application 151,Repo 768,cbb-16919
43383540,30/09/2015,30.82,Application 151,Repo 768,
43383540,14/09/2015,0.03,Null,Repo 764,
43383542,02/07/2015,73.69,Application 70,Repo 365,
43383542,03/07/2015,25.08,Application 70,Repo 365,
43383542,06/07/2015,42.68,Application 70,Repo 365,
43383542,09/07/2015,6.34,Application 70,Repo 365,
43383542,10/07/2015,0.25,Application 70,Repo 365,
43383542,13/07/2015,69.09,Application 70,Repo 365,
43383542,14/07/2015,370.53,Application 70,Repo 365,
43383542,15/07/2015,172.34,Application 70,Repo 365,
43383542,16/07/2015,8.34,Application 70,Repo 365,
43383542,17/07/2015,215.17,Application 70,Repo 365,
43383542,20/07/2015,145.41,Application 70,Repo 365,
43383542,22/07/2015,53.16,Application 70,Repo 365,
43383542,23/07/2015,34.83,Application 70,Repo 365,
43383542,24/07/2015,8.32,Application 70,Repo 365,
43383542,05/08/2015,300.85,Application 70,Repo 365,
43383542,10/08/2015,51.45,Application 70,Repo 365,
43383542,12/08/2015,7.93,Application 70,Repo 365,
43383542,13/08/2015,303.89,Application 70,Repo 365,
43383542,14/08/2015,81.51,Application 70,Repo 365,
43383542,18/08/2015,11.52,Application 70,Repo 365,
43383542,19/08/2015,24.6,Application 70,Repo 365,
43383542,20/08/2015,26.27,Application 70,Repo 365,
43383542,10/09/2015,4.08,Application 70,Repo 365,
43383542,18/09/2015,256.05,Application 70,Repo 365,
43383542,21/09/2015,28.33,Application 70,Repo 365,
43383542,24/09/2015,7.14,Application 70,Repo 365,
43383542,25/09/2015,19.25,Application 70,Repo 365,
43383542,30/09/2015,14.91,Application 70,Repo 365,utb-11323
43383542,27/07/2015,79.94,Application 70,Repo 366,utb-8067
43383588,01/09/2015,58.02,Application 61,Repo 983,gbb-4735
43383588,01/09/2015,0,Application 61,Repo 983,gbb-4768
43383588,02/09/2015,0.16,Application 61,Repo 983,gbb-4647
43383588,04/09/2015,0,Application 61,Repo 983,gbb-4647
43383588,07/09/2015,28.87,Application 61,Repo 983,gbb-4630
43383588,07/09/2015,28.87,Application 61,Repo 983,gbb-4697
43383588,07/09/2015,44.32,Application 61,Repo 983,gbb-4735
43383680,29/07/2015,0.07,Application 220,Repo 1195,
43383680,01/07/2015,13.26,Application 220,Repo 1196,
43383680,06/07/2015,0.02,Application 220,Repo 1196,
43383680,08/07/2015,13.09,Application 220,Repo 1196,
43383680,22/07/2015,525.17,Application 220,Repo 1196,
43383680,23/07/2015,661.65,Application 220,Repo 1196,
43383680,24/07/2015,8.1,Application 220,Repo 1196,
43383680,27/07/2015,50.69,Application 220,Repo 1196,
43383680,28/07/2015,9.04,Application 220,Repo 1196,
43383680,29/07/2015,24.14,Application 220,Repo 1196,
43383680,31/07/2015,0.07,Application 220,Repo 1196,
43383680,04/08/2015,8.75,Application 220,Repo 1196,
43383680,06/08/2015,0.05,Application 220,Repo 1196,
43383680,10/08/2015,3.82,Application 220,Repo 1196,
43383680,11/08/2015,6.26,Application 220,Repo 1196,
43383748,27/07/2015,42.57,Application 114,Repo 1270,
43383748,28/07/2015,2.6,Application 114,Repo 1270,
43383748,04/08/2015,0.01,Application 114,Repo 1270,
43383748,25/08/2015,32.88,Application 114,Repo 1270,
43383764,02/07/2015,1.1,Application 61,Repo 690,
43383764,14/08/2015,1,Application 61,Repo 690,
43383764,21/08/2015,0.92,Application 61,Repo 690,
43383764,11/09/2015,0,Application 61,Repo 690,
43383764,10/07/2015,7.38,Application 61,Repo 691,
43383764,12/08/2015,0.02,Application 61,Repo 691,
43383764,19/08/2015,13.29,Application 61,Repo 691,
43383764,21/09/2015,13.72,Application 61,Repo 691,
43383764,30/09/2015,10.65,Application 61,Repo 691,
43383859,02/07/2015,16.76,Application 135,Repo 677,
43383859,08/07/2015,10.47,Application 135,Repo 677,
43383859,09/07/2015,1.79,Application 135,Repo 677,
43383859,22/07/2015,3.12,Application 135,Repo 677,
43383859,23/07/2015,6.86,Application 135,Repo 677,
43383859,27/07/2015,18.73,Application 135,Repo 677,
43383859,20/07/2015,0.04,Application 135,Repo 678,
43383859,27/07/2015,0.04,Application 135,Repo 678,
43383859,20/08/2015,0.02,Application 135,Repo 678,
43383859,25/09/2015,3.63,Application 135,Repo 678,
43383859,02/07/2015,45.73,Application 135,Repo 680,
43383859,07/07/2015,8.69,Application 135,Repo 680,
43383859,08/07/2015,9.82,Application 135,Repo 680,
43383859,09/07/2015,23.28,Application 135,Repo 680,
43383859,22/07/2015,15.36,Application 135,Repo 680,
43383859,27/07/2015,8.27,Application 135,Repo 680,
43383859,28/07/2015,36.8,Application 135,Repo 680,
43383859,19/08/2015,6.24,Application 135,Repo 680,
43383859,26/08/2015,20.73,Application 135,Repo 680,
43383859,09/09/2015,26.01,Application 135,Repo 680,
43383859,15/09/2015,0.02,Application 135,Repo 680,
43383859,21/09/2015,21.72,Application 135,Repo 680,
43383859,24/09/2015,7.3,Application 135,Repo 680,
43383859,28/09/2015,1.47,Application 135,Repo 680,
43383859,29/09/2015,26.64,Application 135,Repo 680,
43383859,30/09/2015,25.94,Application 135,Repo 680,
43383937,01/07/2015,4.47,Application 32,Repo 121,
43383937,27/07/2015,45.14,Application 32,Repo 121,
43383937,05/08/2015,23.56,Application 32,Repo 121,
43383937,10/08/2015,25.26,Application 32,Repo 121,
43383937,11/08/2015,5.78,Application 32,Repo 121,
43383937,12/08/2015,21.86,Application 32,Repo 121,
43383937,17/08/2015,53.98,Application 32,Repo 121,
43383937,18/08/2015,8.8,Application 32,Repo 121,
43383937,21/08/2015,4.97,Application 32,Repo 121,
43383937,24/08/2015,95.6,Application 32,Repo 121,
43383937,25/08/2015,5.3,Application 32,Repo 121,
43383937,28/08/2015,54.15,Application 32,Repo 121,
43383937,01/09/2015,6.54,Application 32,Repo 121,
43383937,03/09/2015,4.01,Application 32,Repo 121,
43383937,05/09/2015,7.59,Application 32,Repo 121,
43383937,08/09/2015,2.37,Application 32,Repo 121,
43383937,14/09/2015,11.2,Application 32,Repo 121,
43383937,15/09/2015,0.68,Application 32,Repo 121,
43383937,16/09/2015,0.88,Application 32,Repo 121,
43383937,17/09/2015,30.81,Application 32,Repo 121,
43383937,18/09/2015,41.06,Application 32,Repo 121,
43383937,20/09/2015,14.31,Application 32,Repo 121,
43383937,21/09/2015,16.13,Application 32,Repo 121,
43383937,22/09/2015,24.48,Application 32,Repo 121,
43383937,25/09/2015,12.94,Application 32,Repo 121,
43383937,29/09/2015,12.76,Application 32,Repo 121,
43383937,30/09/2015,4.61,Application 32,Repo 121,
43383938,06/07/2015,94.28,Application 32,Repo 121,cyc-2514
43383938,08/07/2015,2.43,Application 32,Repo 121,cyc-2514
43383938,09/07/2015,19.92,Application 32,Repo 121,
43383938,13/07/2015,6.75,Application 32,Repo 121,
43383938,15/07/2015,3.27,Application 32,Repo 121,
43383938,16/07/2015,8.08,Application 32,Repo 121,
43383938,17/07/2015,27.93,Application 32,Repo 121,
43383938,22/07/2015,5.16,Application 32,Repo 121,
43383938,23/07/2015,13.61,Application 32,Repo 121,
43383938,24/07/2015,28.56,Application 32,Repo 121,
43383938,27/07/2015,31.77,Application 32,Repo 121,
43383938,31/07/2015,18.07,Application 32,Repo 121,
43383938,24/08/2015,39.47,Application 32,Repo 121,
43383938,26/08/2015,18.94,Application 32,Repo 121,
43383938,27/08/2015,1.87,Application 32,Repo 121,
43383938,01/09/2015,2.42,Application 32,Repo 121,
43383938,02/09/2015,9.84,Application 32,Repo 121,
43383938,07/09/2015,80.55,Application 32,Repo 121,
43383938,09/09/2015,13.79,Application 32,Repo 121,
43383938,10/09/2015,5.99,Application 32,Repo 121,
43383938,11/09/2015,4.01,Application 32,Repo 121,
43383938,14/09/2015,3.18,Application 32,Repo 121,
43383938,15/09/2015,2.4,Application 32,Repo 121,
43383938,17/09/2015,22.73,Application 32,Repo 121,
43383938,21/09/2015,227.51,Application 32,Repo 121,
43383938,28/09/2015,11.85,Application 32,Repo 121,
43383938,30/09/2015,2.42,Application 32,Repo 121,
43383953,08/07/2015,6.49,Application 32,Repo 121,
43383953,20/07/2015,1.61,Application 32,Repo 121,
43383953,28/07/2015,5.27,Application 32,Repo 121,
43383953,10/08/2015,11.42,Application 32,Repo 121,
43383953,16/08/2015,6.48,Application 32,Repo 121,
43383953,26/08/2015,9.29,Application 32,Repo 121,
43383953,27/08/2015,3.06,Application 32,Repo 121,
43383953,01/09/2015,4.31,Application 32,Repo 121,
43384126,15/07/2015,28.75,Application 47,Repo 227,
43384126,17/07/2015,34.03,Application 47,Repo 227,
43384126,27/07/2015,26.61,Application 47,Repo 227,
43384126,29/07/2015,34.86,Application 47,Repo 227,
43384126,30/07/2015,30.74,Application 47,Repo 227,
43384126,31/07/2015,111.34,Application 47,Repo 227,
43384126,01/08/2015,103.3,Application 47,Repo 227,
43384126,03/08/2015,158.18,Application 47,Repo 227,
43384126,04/08/2015,39.63,Application 47,Repo 227,
43384126,12/08/2015,0.14,Application 47,Repo 227,
43384126,14/08/2015,27.07,Application 47,Repo 227,
43384126,18/08/2015,24.21,Application 47,Repo 227,
43384126,19/08/2015,21.73,Application 47,Repo 227,
43384126,24/08/2015,13.77,Application 47,Repo 227,
43384126,25/08/2015,8.88,Application 47,Repo 227,
43384126,22/09/2015,13.14,Application 47,Repo 227,
43384131,03/07/2015,31.24,Application 30,Repo 119,
43384131,06/07/2015,1.45,Application 30,Repo 119,
43384131,07/07/2015,11.09,Application 30,Repo 119,
43384131,08/07/2015,56.82,Application 30,Repo 119,
43384131,09/07/2015,20.57,Application 30,Repo 119,
43384131,13/07/2015,10.28,Application 30,Repo 119,
43384131,14/07/2015,22.05,Application 30,Repo 119,
43384131,15/07/2015,5.21,Application 30,Repo 119,
43384131,16/07/2015,38.08,Application 30,Repo 119,
43384131,17/07/2015,7.87,Application 30,Repo 119,
43384131,03/08/2015,2.89,Application 30,Repo 119,
43384131,04/08/2015,23.89,Application 30,Repo 119,
43384131,05/08/2015,14.48,Application 30,Repo 119,
43384131,06/08/2015,23.61,Application 30,Repo 119,
43384131,07/08/2015,20.52,Application 30,Repo 119,
43384131,11/08/2015,15.01,Application 30,Repo 119,
43384131,12/08/2015,8.17,Application 30,Repo 119,
43384131,13/08/2015,24.82,Application 30,Repo 119,
43384131,14/08/2015,11.33,Application 30,Repo 119,
43384131,19/08/2015,2.17,Application 30,Repo 119,
43384131,20/08/2015,23.18,Application 30,Repo 119,
43384131,25/08/2015,5.64,Application 30,Repo 119,
43384131,26/08/2015,9.27,Application 30,Repo 119,
43384131,27/08/2015,4.39,Application 30,Repo 119,
43384131,28/08/2015,22.83,Application 30,Repo 119,
43384131,07/09/2015,2.62,Application 30,Repo 119,
43384131,08/09/2015,4.21,Application 30,Repo 119,
43384131,09/09/2015,14.89,Application 30,Repo 119,
43384131,10/09/2015,4.22,Application 30,Repo 119,
43384131,11/09/2015,16.83,Application 30,Repo 119,
43384131,14/09/2015,6.16,Application 30,Repo 119,
43384131,16/09/2015,4.52,Application 30,Repo 119,
43384131,18/09/2015,52.15,Application 30,Repo 119,
43384131,21/09/2015,1.92,Application 30,Repo 119,
43384131,22/09/2015,23.01,Application 30,Repo 119,
43384131,23/09/2015,20.21,Application 30,Repo 119,
43384131,24/09/2015,6.79,Application 30,Repo 119,
43384131,29/09/2015,17.7,Application 30,Repo 119,
43384204,17/07/2015,25.86,Application 5,Repo 1176,cbb-16448
43384204,23/07/2015,6.26,Application 5,Repo 1176,cbb-16448
43384204,07/08/2015,2.17,Application 5,Repo 1176,cbb-19220
43384204,15/09/2015,5.08,Application 5,Repo 288,
43384204,22/09/2015,36.56,Application 5,Repo 288,
43384204,17/07/2015,58.56,Application 5,Repo 396,cbb-16448
43384204,23/07/2015,42.32,Application 5,Repo 396,cbb-16448
43384204,28/07/2015,5.31,Application 5,Repo 396,cbb-19218
43384204,03/08/2015,2.11,Application 5,Repo 396,cbb-16448
43384204,07/08/2015,49.81,Application 5,Repo 396,cbb-19220
43384204,24/08/2015,38.07,Application 5,Repo 396,cbb-20317
43384204,28/09/2015,10.12,Application 5,Repo 396,cbb-21216
43384204,30/09/2015,4.51,Application 5,Repo 396,cbb-21216
43384204,15/09/2015,4.41,Application 112,Repo 292,
43384205,03/08/2015,66.67,Null,Repo 507,dcb-2611
43384205,04/08/2015,0,Null,Repo 507,dcb-2611
43384205,05/08/2015,0,Null,Repo 507,dcb-2774
43384205,17/08/2015,54.89,Null,Repo 507,dcb-2782
43384205,20/08/2015,7.28,Null,Repo 507,
43384205,24/08/2015,2.99,Null,Repo 507,dcb-2151
43384205,01/09/2015,0,Null,Repo 507,dcb-2782
43384205,15/09/2015,3.87,Null,Repo 507,dcb-2533
43384205,18/09/2015,7.43,Null,Repo 507,dcb-2532
43384205,21/09/2015,3.73,Null,Repo 507,dcb-2151
43384205,08/07/2015,0.01,Application 180,Repo 509,dcb-2515
43384205,08/07/2015,4.29,Application 180,Repo 509,dcb-2621
43384205,05/08/2015,8.41,Application 180,Repo 509,dcb-2792
43384205,12/08/2015,0.02,Application 180,Repo 509,dcb-2819
43384205,17/08/2015,22.04,Application 180,Repo 509,
43384205,18/08/2015,8.58,Application 180,Repo 509,
43384205,21/08/2015,0,Application 180,Repo 509,
43384205,26/08/2015,442.86,Application 180,Repo 509,
43384205,31/08/2015,477.95,Application 180,Repo 509,dcb-2779
43384205,08/09/2015,0.06,Application 180,Repo 509,dcb-2780
43384205,09/09/2015,6.6,Application 180,Repo 509,
43384205,11/09/2015,276.51,Application 180,Repo 509,dcb-2836
43384205,14/09/2015,129.03,Application 180,Repo 509,dcb-2781
43384205,14/09/2015,32.03,Application 180,Repo 509,dcb-2836
43384205,15/09/2015,39.62,Application 180,Repo 509,dcb-2836
43384205,17/09/2015,0.04,Application 180,Repo 509,dcb-2779
43384205,22/09/2015,11.55,Application 180,Repo 509,
43384205,23/07/2015,5.75,Application 320,Repo 510,dcb-2735
43384205,13/08/2015,19.05,Application 320,Repo 510,dcb-1381
43384205,17/08/2015,12,Application 320,Repo 510,dcb-1381
43384234,03/07/2015,5.95,Application 26,Repo 309,gdb-21760
43384234,03/07/2015,12.4,Application 26,Repo 309,gdb-22012
43384234,06/07/2015,18.48,Application 26,Repo 309,gdb-22012
43384234,07/07/2015,11.19,Application 26,Repo 309,gdb-22012
43384234,08/07/2015,7.11,Application 26,Repo 309,gdb-22012
43384234,09/07/2015,6.05,Application 26,Repo 309,gdb-21760
43384234,10/07/2015,3.53,Application 26,Repo 309,gdb-22012
43384234,20/07/2015,21.82,Application 26,Repo 309,gdb-20980
43384234,23/07/2015,1.11,Application 26,Repo 309,gdb-21760
43384234,29/07/2015,14.59,Application 26,Repo 309,gdb-22689
43384234,31/07/2015,14.24,Application 26,Repo 309,gdb-22012
43384234,06/08/2015,2.81,Application 26,Repo 309,gdb-22689
43384234,06/08/2015,2.54,Application 26,Repo 309,gdb-22916
43384234,13/08/2015,5.14,Application 26,Repo 309,gdb-22933
43384234,14/08/2015,4.74,Application 26,Repo 309,gdb-22933
43384234,17/08/2015,12.51,Application 26,Repo 309,gdb-22933
43384234,11/08/2015,0,Application 26,Repo 777,gdb-21323
43384240,01/09/2015,49.78,Application 3,Repo 34,
43384240,02/09/2015,58.44,Application 3,Repo 34,
43384240,03/09/2015,71.13,Application 3,Repo 34,
43384240,04/09/2015,119.36,Application 3,Repo 34,
43384240,07/09/2015,18.8,Application 3,Repo 34,
43384240,11/09/2015,27.45,Application 3,Repo 34,
43384240,28/09/2015,325.37,Application 3,Repo 34,
43384248,01/07/2015,13.67,Application 140,Repo 692,
43384248,01/07/2015,43.52,Application 140,Repo 692,utb-10593
43384248,02/07/2015,0.01,Application 140,Repo 692,utb-10593
43384248,08/07/2015,72.3,Application 140,Repo 692,utb-10593
43384248,09/07/2015,13.04,Application 140,Repo 692,
43384248,09/07/2015,7.59,Application 140,Repo 692,utb-10593
43384248,30/07/2015,2.99,Application 140,Repo 692,utb-10593
43384248,31/07/2015,11.24,Application 140,Repo 692,
43384248,19/08/2015,14.86,Application 140,Repo 692,
43384248,21/08/2015,8.86,Application 140,Repo 692,
43384248,25/08/2015,12.85,Application 140,Repo 692,
43384248,28/08/2015,13.61,Application 140,Repo 692,utb-10893
43384248,07/09/2015,31.1,Application 140,Repo 692,
43384248,08/09/2015,8.41,Application 140,Repo 692,
43384248,11/09/2015,18.3,Application 140,Repo 692,
43384251,08/07/2015,1.66,Application 123,Repo 85,
43384251,21/07/2015,10.24,Application 123,Repo 1066,
43384251,23/07/2015,1.18,Application 123,Repo 1066,
43384251,30/07/2015,29,Application 123,Repo 1066,
43384251,03/08/2015,8.26,Application 123,Repo 1066,
43384251,07/08/2015,20.21,Application 123,Repo 1066,
43384251,20/08/2015,4.58,Application 123,Repo 1066,
43384251,18/09/2015,0.11,Application 123,Repo 1066,
43384251,07/07/2015,3.44,Application 123,Repo 632,
43384251,01/07/2015,24.55,Application 123,Repo 635,
43384251,06/07/2015,15.94,Application 123,Repo 635,
43384251,07/07/2015,16.47,Application 123,Repo 635,
43384251,10/07/2015,1.73,Application 123,Repo 635,
43384251,14/07/2015,58.51,Application 123,Repo 635,
43384251,15/07/2015,34.97,Application 123,Repo 635,
43384251,16/07/2015,31.91,Application 123,Repo 635,
43384251,21/07/2015,92.32,Application 123,Repo 635,
43384251,22/07/2015,7.05,Application 123,Repo 635,
43384251,23/07/2015,46.07,Application 123,Repo 635,
43384251,24/07/2015,28.78,Application 123,Repo 635,
43384251,27/07/2015,14.06,Application 123,Repo 635,
43384251,29/07/2015,102.68,Application 123,Repo 635,
43384251,31/07/2015,16.21,Application 123,Repo 635,
43384251,03/08/2015,11.67,Application 123,Repo 635,
43384251,04/08/2015,59.18,Application 123,Repo 635,
43384251,05/08/2015,27.62,Application 123,Repo 635,
43384251,06/08/2015,100.25,Application 123,Repo 635,
43384251,07/08/2015,46.63,Application 123,Repo 635,
43384251,10/08/2015,4.38,Application 123,Repo 635,
43384251,11/08/2015,25.41,Application 123,Repo 635,
43384251,12/08/2015,25.48,Application 123,Repo 635,
43384251,13/08/2015,7.38,Application 123,Repo 635,
43384251,17/08/2015,24.73,Application 123,Repo 635,
43384251,19/08/2015,49.66,Application 123,Repo 635,
43384251,20/08/2015,95.43,Application 123,Repo 635,
43384251,21/08/2015,58.76,Application 123,Repo 635,
43384251,02/09/2015,2.73,Application 123,Repo 635,
43384251,03/09/2015,4.92,Application 123,Repo 635,
43384251,08/09/2015,26.13,Application 123,Repo 635,
43384251,09/09/2015,21.66,Application 123,Repo 635,
43384251,14/09/2015,46.09,Application 123,Repo 635,
